ID;conc1_s1;conceito1;conc2_s1;conceito2;conc3_s1;conceito3;conc4_s1;conceito4;conc5_s1;conceito5;conc6_s1;conceito6;l1;l2;l3;l4;l5;l6;l7;l8;l9;l10;l11;l12;l13;l14;l15;l16;l17;nivel_conh_EC;regiao_geografica;estado_resid;genero_1M;grad_area;espec_area;se_mestre_contabeis_1s;mestrado_area;se_doutor_cont_1s;doutor_area;Mest_antes2007_1s;mestr_tempo_concl;Dout_antes2007_1s;doutor_tempo_concl;docenciaantes2007_1s;docencia_tempo;cod_cursoatual_ies;ies_leciona_atual;Organ_acad_atual;cat_adm_atual;area_societaria;area_custos;area_gerencial;area_publica;area_teoria;area_etica;area_auditoria;area_pericia;area_tributaria;area_outra;mercado_atual;tempo_mercado;for_pedag;forped_Mapos2015;formped_Dapos2015;forped_curtapos2015;forped_longapos2015;certificac_atual;certif_crcatual;certif_outratual;regime_atual;public_atual;perc_aprovCFC;prec_reprovCFC;cod_curso2012ies;ies_leciona2012;Organ_acad2012;cat_adm2012;UF_ies2012;area12_eradocente;area12_societaria;area12_custos;area12_gerencial;area12_publica;area12_teoria;area12_etica;area12_auditoria;area12_pericia;area12_tributaria;area12_outra;mercado_2012;for_pedag;forped_Mate2015;formped_Dantes2015;forped_curtate2015;forped_longate2015;certificac_2012;certif_crc2012;certif_outra2012;regime_2012;public_2012;nota_brutaIDD;nota_brutaODP;nota_brutaIIE;nota_brutaOAF;nota_brutaMest;nota_bruta_Dout;nota_bruta_regime;nota_bruta_FG;nota_bruta_CE;Notaenade_societaria;Notaenade_custos;Notaenade_gerencial;Notaenade_publica;Notaenade_teoria;Notaenade_etica;Notaenade_auditoria;Notaenade_pericia;nota_bruta_geral;enade_cont;cpc_continuo;num_docentesenade;cpc_faixa;enade_faixa;inscritosCFC;presentesCFC;aprovadosCFC;reprovaosCFC;ausentesCFC
587;1;6;1;7;1;7;1;8;1;9;1;7;6;7;8;8;7;7;8;7;8;8;9;8;8;8;7;8;8;8;4;18;0;1;1;0;2;0;5;0;4;;;0;4;501;UNIVERSIDADE FEDERAL DO PIAUÍ;1;1;1;0;0;0;1;0;0;0;1;0;5;10;1;0;1;0;0;1;1;0;1;1;42,9787234;57,0212766;13969;UNIVERSIDADE FEDERAL DO CEARÁ;1;1;6;1;1;0;0;0;1;0;0;0;0;0;5;1;1;0;0;0;1;1;0;2;3;-1,037317634;4,659897327;4,575903893;4,049238205;0,953846154;0,630769231;1;57,58125;46,7125;2,783505155;5,739690722;8,324742268;6,922680412;8,731958763;5,170103093;3,608247423;5,476804124;49,440625;3,517612457;3,068201673;65;4;4;258;235;101;134;23
976;0;3;1;8;1;10;1;5;1;8;1;8;7;7;10;7;7;6;10;7;9;8;5;5;9;10;7;9;10;9;2;16;0;1;1;1;1;0;5;1;18;;;1;30;767;UNIVERSIDADE ESTADUAL DE LONDRINA;1;2;1;0;0;0;0;1;0;0;0;0;1;20;1;0;0;0;0;1;1;0;1;0;84,11764706;15,88235294;767;UNIVERSIDADE ESTADUAL DE LONDRINA;1;2;16;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;0;1,692679882;4,764194965;4,307040215;4,195189953;0,911111111;0,511111111;1;57,74387755;54,19285714;4,943877551;7,806122449;9,323979592;6,071428571;10,2755102;5,290816327;4,704081633;5,767857143;55,09387755;4,346805096;3,530477999;45;4;5;178;170;143;27;8
897;1;10;1;10;1;10;1;10;1;10;1;10;9;8;9;9;9;9;9;9;9;9;9;8;9;9;10;8;8;8;2;16;1;1;2;0;3;0;5;0;10;;;1;16;767;UNIVERSIDADE ESTADUAL DE LONDRINA;1;2;0;0;0;1;1;0;0;0;0;0;6;25;1;0;0;0;0;1;1;0;2;0;84,11764706;15,88235294;767;UNIVERSIDADE ESTADUAL DE LONDRINA;1;2;16;1;0;0;1;1;1;0;0;0;0;0;6;1;1;0;0;0;1;1;0;2;0;1,692679882;4,764194965;4,307040215;4,195189953;0,911111111;0,511111111;1;57,74387755;54,19285714;4,943877551;7,806122449;9,323979592;6,071428571;10,2755102;5,290816327;4,704081633;5,767857143;55,09387755;4,346805096;3,530477999;45;4;5;178;170;143;27;8
642;1;10;1;9;1;10;1;9;1;10;1;8;8;10;8;7;5;8;10;8;8;10;10;9;10;10;5;9;10;8;2;16;1;1;1;1;1;0;4;0;10;0;4;1;12;767;UNIVERSIDADE ESTADUAL DE LONDRINA;1;2;0;0;1;0;0;1;0;0;0;0;1;8;1;0;0;0;0;1;1;0;1;2;84,11764706;15,88235294;767;UNIVERSIDADE ESTADUAL DE LONDRINA;1;2;16;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;1;5;1,692679882;4,764194965;4,307040215;4,195189953;0,911111111;0,511111111;1;57,74387755;54,19285714;4,943877551;7,806122449;9,323979592;6,071428571;10,2755102;5,290816327;4,704081633;5,767857143;55,09387755;4,346805096;3,530477999;45;4;5;178;170;143;27;8
973;1;6;1;8;1;7;1;9;1;8;1;5;5;7;8;7;5;5;8;9;7;7;7;6;8;10;5;7;9;6;4;20;0;1;5;1;1;0;3;0;6;;-1;0;5;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;0;0;1;0;0;0;0;0;0;0;1;5;1;0;0;0;0;1;1;0;2;1;57,53424658;42,46575342;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;21;1;0;0;1;0;0;0;0;0;0;0;3;1;0;0;1;0;1;1;0;2;5;-0,554267168;4,786593914;4,987867832;4,538560867;0,634615385;0,326923077;1;48,88297872;42,3893617;2,771276596;6,329787234;8,861702128;6,60106383;6,505319149;4,521276596;2,446808511;4,340425532;44,0212766;2,665145159;2,641356182;52;3;3;83;73;42;31;10
898;0;0;1;10;1;7;1;7;0;0;0;3;9;8;10;6;8;9;10;6;8;10;10;10;6;10;5;8;8;8;2;21;1;1;1;0;3;1;1;1;14;0;2;1;22;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;1;0;0;1;0;0;0;0;0;0;1;6;1;0;1;0;0;1;1;0;1;5;57,53424658;42,46575342;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;21;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;9;-0,554267168;4,786593914;4,987867832;4,538560867;0,634615385;0,326923077;1;48,88297872;42,3893617;2,771276596;6,329787234;8,861702128;6,60106383;6,505319149;4,521276596;2,446808511;4,340425532;44,0212766;2,665145159;2,641356182;52;3;3;83;73;42;31;10
818;1;5;1;10;1;10;1;5;1;5;1;9;7;5;10;10;10;5;0;5;5;10;10;0;10;10;10;5;10;7;2;21;1;1;3;1;1;0;5;0;10;;;1;15;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;1;0;1;0;0;0;0;1;0;0;1;12;1;0;0;0;0;1;1;0;1;0;57,53424658;42,46575342;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;21;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;1;0;1;2;-0,554267168;4,786593914;4,987867832;4,538560867;0,634615385;0,326923077;1;48,88297872;42,3893617;2,771276596;6,329787234;8,861702128;6,60106383;6,505319149;4,521276596;2,446808511;4,340425532;44,0212766;2,665145159;2,641356182;52;3;3;83;73;42;31;10
789;1;5;1;10;1;10;1;9;1;9;1;9;8;9;9;8;9;9;10;9;9;10;10;10;10;10;0;9;10;6;2;21;0;1;1;0;2;0;5;;;;;0;5;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;0;0;1;1;0;0;0;0;0;0;6;10;1;0;0;0;0;1;1;0;2;3;57,53424658;42,46575342;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;21;1;1;0;1;1;0;1;0;0;0;0;5;1;1;0;0;0;1;1;0;2;0;-0,554267168;4,786593914;4,987867832;4,538560867;0,634615385;0,326923077;1;48,88297872;42,3893617;2,771276596;6,329787234;8,861702128;6,60106383;6,505319149;4,521276596;2,446808511;4,340425532;44,0212766;2,665145159;2,641356182;52;3;3;83;73;42;31;10
721;1;5;1;8;1;8;0;4;1;6;1;8;8;6;6;6;2;2;8;4;4;7;7;7;7;8;2;6;5;5;2;21;0;1;1;1;1;1;1;1;13;0;6;1;12;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;0;1;1;0;0;0;0;0;0;0;1;12;1;0;1;0;0;1;1;0;1;8;57,53424658;42,46575342;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;21;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;12;-0,554267168;4,786593914;4,987867832;4,538560867;0,634615385;0,326923077;1;48,88297872;42,3893617;2,771276596;6,329787234;8,861702128;6,60106383;6,505319149;4,521276596;2,446808511;4,340425532;44,0212766;2,665145159;2,641356182;52;3;3;83;73;42;31;10
579;1;10;1;10;1;10;1;10;1;10;1;10;8;10;8;10;10;10;10;8;9;10;9;8;10;10;10;10;10;8;2;21;0;1;5;1;1;0;5;0;2;;;0;4;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;1;0;57,53424658;42,46575342;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;21;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;2;1;-0,554267168;4,786593914;4,987867832;4,538560867;0,634615385;0,326923077;1;48,88297872;42,3893617;2,771276596;6,329787234;8,861702128;6,60106383;6,505319149;4,521276596;2,446808511;4,340425532;44,0212766;2,665145159;2,641356182;52;3;3;83;73;42;31;10
354;1;5;1;9;1;7;1;5;0;4;1;6;6;3;8;6;7;7;8;4;5;5;8;6,5;8;9;4;6;8;9;2;21;1;1;1;1;1;0;4;1;17;0;2;1;25;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;0;0;0;0;0;0;1;0;0;0;1;13;1;0;1;0;0;1;1;0;1;0;57,53424658;42,46575342;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;21;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;1;0;-0,554267168;4,786593914;4,987867832;4,538560867;0,634615385;0,326923077;1;48,88297872;42,3893617;2,771276596;6,329787234;8,861702128;6,60106383;6,505319149;4,521276596;2,446808511;4,340425532;44,0212766;2,665145159;2,641356182;52;3;3;83;73;42;31;10
193;0;0;1;7;1;8;1;5;1;6;0;4;4;2;2;6;0;4;8;7;9;7;6,5;0;9;9;4;8;8;5;2;21;0;1;1;1;1;1;1;1;13;0;6;1;18;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;0;1;0;0;0;0;0;0;0;0;1;23;1;0;0;0;0;1;1;0;1;10;57,53424658;42,46575342;1041;UNIVERSIDADE FEDERAL DO RIO GRANDE;1;1;21;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;10;-0,554267168;4,786593914;4,987867832;4,538560867;0,634615385;0,326923077;1;48,88297872;42,3893617;2,771276596;6,329787234;8,861702128;6,60106383;6,505319149;4,521276596;2,446808511;4,340425532;44,0212766;2,665145159;2,641356182;52;3;3;83;73;42;31;10
828;0;4;1;9;1;10;1;9;1;5;1;10;6;8;6;8;8;8;8;8;10;5;9;6;8;6;8;8;4;9;2;21;1;1;2;1;1;1;1;1;16;0;10;1;23;1233;UNIVERSIDADE DO VALE DO RIO DOS SINOS;1;3;1;0;0;0;0;0;0;0;0;0;1;20;1;0;0;0;0;1;1;0;1;8;59,9009901;40,0990099;1233;UNIVERSIDADE DO VALE DO RIO DOS SINOS;1;3;21;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;1;1;0;1;8;-0,678270161;5,09043169;5,241428852;4,687552929;0,983333333;0,45;0,9;53,7627451;41,50490196;3,046568627;5,875;7,833333333;5,416666667;7,382352941;4,041666667;3,225490196;4,666666667;44,58823529;2,779619932;2,931728343;60;3;3;220;202;121;81;18
705;1;7;1;9;1;8;1;9;1;9;1;6;6;6;8;6;7;8;8;8;6;8;7;7;8;8;6;6;6;6;2;21;1;4;5;0;4;0;4;1;21;1;14;1;23;1233;UNIVERSIDADE DO VALE DO RIO DOS SINOS;1;3;0;1;1;0;0;0;0;0;0;1;8;25;1;0;0;0;0;0;0;0;1;9;59,9009901;40,0990099;1233;UNIVERSIDADE DO VALE DO RIO DOS SINOS;1;3;21;1;0;1;1;0;0;0;0;0;0;0;3;1;1;0;1;0;0;0;0;1;14;-0,678270161;5,09043169;5,241428852;4,687552929;0,983333333;0,45;0,9;53,7627451;41,50490196;3,046568627;5,875;7,833333333;5,416666667;7,382352941;4,041666667;3,225490196;4,666666667;44,58823529;2,779619932;2,931728343;60;3;3;220;202;121;81;18
35;0;3;1;10;1;10;0;0;0;0;1;9;3;9;9;3;9;9;4;4;3;9;8;10;9;9;9;8;2;8;2;21;1;1;5;0;2;0;5;0;6;;;1;11;1233;UNIVERSIDADE DO VALE DO RIO DOS SINOS;1;3;1;0;1;0;0;0;1;0;1;0;2;25;1;0;0;0;0;1;1;0;3;0;59,9009901;40,0990099;1233;UNIVERSIDADE DO VALE DO RIO DOS SINOS;1;3;21;1;1;0;1;0;0;0;0;0;1;0;2;1;1;0;0;0;1;1;0;3;2;-0,678270161;5,09043169;5,241428852;4,687552929;0,983333333;0,45;0,9;53,7627451;41,50490196;3,046568627;5,875;7,833333333;5,416666667;7,382352941;4,041666667;3,225490196;4,666666667;44,58823529;2,779619932;2,931728343;60;3;3;220;202;121;81;18
932;1;5;1;8;1;5;1;9;1;6;1;8;8;5;5;8;10;5;10;5;6;10;10;8;10;10;8;7;5;7;1;13;0;1;3;0;3;1;1;0;6;;0;0;7;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;1;0;0;0;1;0;0;0;0;0;1;7;1;0;1;1;0;0;0;0;1;3;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;1;1;0;1;0;0;0;0;0;2;1;1;0;1;0;1;1;0;2;1;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
847;1;8;1;10;1;10;1;5;0;4;1;9;7;10;9;7;9;8;9;8;8;10;9;9;8;10;9;8;9;8;1;13;1;1;3;0;3;1;1;0;4;;-1;0;5;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;0;0;0;1;0;0;0;0;0;0;1;10;1;0;1;0;0;1;1;0;1;3;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;0;0;0;1;0;0;0;0;0;0;6;1;1;0;0;0;1;1;0;3;3;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
810;0;0;1;8,3;1;7,3;0;2,4;1;6,3;1;5,6;6,5;3;8;8,3;9,1;8,5;7;8,8;8,5;9;7,3;3,5;9;3;8,5;6,7;8,3;7,8;1;13;0;1;1;1;1;0;3;1;12;0;6;1;15;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;0;1;1;0;0;0;0;0;0;0;1;5;1;0;0;1;0;1;1;0;1;10;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;12;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
807;1;8,5;0;2;1;8;1;9;0;2;1;9;5;2;5;8,5;9,5;5;10;9,5;8,5;9;8,5;2;9,5;9,5;9,5;9,5;5;7;1;13;0;1;1;1;1;1;1;1;12;0;2;0;10;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;1;0;0;0;0;0;0;0;0;0;1;14;1;0;1;0;0;0;0;0;1;2;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;1;5;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
797;1;10;1;10;1;10;1;10;1;10;1;10;10;6;10;9;10;2;8;2;9;7;8;2;7;10;10;3;9;7;1;13;0;1;2;1;1;1;1;0;3;;-2;0;6;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;1;0;1;0;0;0;0;0;0;0;1;2;1;0;1;0;0;1;1;0;1;3;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;2;2;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
762;1;5,5;1;10;1;10;1;10;1;9,9;1;9,5;5;8,8;8,8;9,5;9,5;9;9,9;9,5;9,9;9,5;7;9;9,5;9;9;9,5;8,8;7,6;1;13;0;1;1;1;1;1;1;0;8;0;3;1;13;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;1;0;0;1;0;0;0;0;0;0;1;15;1;0;1;0;0;1;1;0;1;1;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
397;0;1;1;7;1;8;0;1;0;1;0;2;6;4;7;6;8;7,5;7;6;6;7;8;6;7;8;6;7;7;7;1;13;0;1;1;1;1;1;1;1;22;1;18;1;28;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;1;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;11;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;13;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
387;1;7;1;10;1;10;1;8;1;9;1;8;8;7;10;8;10;6;10;8;10;9;8;10;10;10;9;9;9;7;1;13;0;1;1;0;3;1;1;0;8;0;3;1;14;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;0;1;1;0;0;0;0;0;0;0;1;15;1;0;0;1;0;1;1;0;1;1;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;1;6;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
323;1;7;1;8;1;9;1;8;1;8;1;9;7;5;6;6;7;4;7;7;9;7;7;7;8;9;8;8;5;9;1;13;1;1;2;1;1;0;5;0;3;;;1;11;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;0;0;1;0;0;1;1;1;0;0;3;13;1;0;0;1;0;1;1;0;2;0;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;0;1;1;0;0;0;1;1;0;0;3;1;1;0;1;0;1;1;0;2;0;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
234;1;8;1;8;1;10;1;9;1;9;1;9;8;8;8;6;7;8;9;7;6;9;7;7;9;10;9;5;8;7,5;1;13;0;1;1;1;1;0;3;0;10;0;3;1;12;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;1;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;0;0;1;1;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
182;1;5;1;6;1;10;1;6;1;6;1;5;6;10;10;8;10;10;10;10;10;10;10;6;10;10;10;8;10;6;1;13;1;1;3;0;3;0;5;1;14;;;1;15;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;1;1;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;2;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
149;1;8;1;9;1;8;1;7;1;7;1;8;9;9;9;9;9;6;9;9;9;9;9;9;9;9;9;9;9;6;1;13;0;1;4;0;3;0;5;0;6;;;0;3;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;1;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;1;1;0;1;1;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;2;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
216;1;8;1;8;1;8;1;7;1;8;1;8;0;10;10;0;10;10;10;10;10;10;0;8;10;10;10;10;10;10;1;13;1;1;1;0;3;0;5;0;10;;;1;13;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;0;0;0;1;0;0;0;0;0;0;1;18;0;0;0;0;0;1;1;0;1;0;67,28110599;32,71889401;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;1;13;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0,197452962;4,705676556;4,987987041;4,612925053;0,76;0,44;1;57,68;45,652;3,141089109;5,849009901;8,415841584;5,975247525;8,363861386;4,797029703;3,797029703;5,386138614;48,672;3,405340672;3,047192592;50;4;4;242;217;146;71;25
667;1;10;1;8;1;10;1;8;1;8;1;7;10;10;10;10;10;5;10;10;10;10;10;10;10;10;10;10;10;8,5;1;13;1;1;5;1;1;1;1;0;4;;0;0;4;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;3;1;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;0;1;2;67,28110599;32,71889401;7620;CENTRO UNIVERSITÁRIO UNA;2;3;13;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;0;3;3;-0,365728617;4,779240608;4,467193127;3,315770626;0,904761905;0,523809524;0,952380952;47,84615385;45,92637363;3,192307692;6,538461538;9,06043956;6,678571429;7,258241758;4,203296703;3,931318681;5,043956044;46,42087912;3,008907795;2,921614323;21;3;4;242;217;146;71;25
391;1;8;1;10;1;10;1;10;1;8;1;10;7;9;4;8;9;4;10;8;8;8;10;8;10;10;8;7;8;9;1;13;1;1;5;1;1;1;1;0;5;0;2;0;8;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;3;1;0;0;0;0;0;0;0;0;0;1;7;1;0;1;0;0;1;1;0;1;2;67,28110599;32,71889401;46930;CENTRO UNIVERSITÁRIO UNISEB;2;3;25;1;1;0;0;0;0;0;0;0;1;0;2;1;1;0;0;0;1;1;0;3;4;0,109636717;5,154336452;4,997655869;4,694069862;0,761904762;0,333333333;0,666666667;47,51509434;42,11698113;2,367924528;5,693396226;8,339622642;5,693396226;7,867924528;4,25;3,405660377;4,490566038;43,47735849;2,575870752;2,718613165;21;3;3;242;217;146;71;25
405;1;10;1;10;1;10;1;6;1;6;1;6;6;5;8;8;9;9;9;7;8;10;7;6;10;9;9;6;6;6;1;13;0;1;1;0;5;0;5;;;;;0;2;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;3;0;1;1;0;0;0;0;0;0;0;8;8;0;0;0;0;0;1;1;1;3;1;67,28110599;32,71889401;64375;UNIVERSIDADE DE UBERABA;1;3;13;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;3;2;0,202802882;5,179425716;5,057017803;4,702255726;0,5;0,21875;0,84375;53,54736842;39,58421053;2,736842105;5,815789474;8,5;5,592105263;6,013157895;3,578947368;2,421052632;4,921052632;43,08947368;2,559180975;2,59993217;32;3;3;242;217;146;71;25
408;1;8;1;9;1;10;1;8;0;3;1;10;5;10;10;9;10;4;5;10;3;10;10;5;10;5;10;9;10;9;1;13;1;1;2;1;1;1;1;0;5;0;2;0;6;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;3;1;0;0;1;0;0;0;0;0;0;1;18;1;0;0;0;0;1;1;0;1;5;67,28110599;32,71889401;77640;UNIVERSIDADE PAULISTA;1;3;25;1;1;0;0;1;0;0;0;0;0;0;6;1;1;0;0;0;1;1;0;3;1;5,038679123;5,686956406;5,587500095;5,170714378;0,814814815;0,222222222;0,888888889;58,06315789;56,82631579;4,907894737;7,605263158;8,723684211;8,723684211;9,421052632;5,815789474;4,671052632;6,934210526;57,14210526;4,650088787;4,054125924;27;5;5;242;217;146;71;25
990;1;7;1;6;1;9;1;5;1;9;1;7;7;10;7;7;6;4;8;4;8;10;10;5;8;10;4;6;8;6;1;13;1;3;2;0;3;0;3;0;9;0;5;1;13;1443;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;1;3;1;0;0;0;0;1;0;0;0;0;1;4;1;0;0;0;0;0;0;0;1;0;67,28110599;32,71889401;5000203;FACULDADE PITÁGORAS DE UBERLÂNDIA;3;3;13;1;1;0;0;0;0;1;0;0;0;0;3;1;1;0;0;1;0;0;0;2;0;-2,367641449;4,577515602;4,326375961;3,29990077;0,85;0,25;0,7;41,01521739;34,39565217;1,407608696;4,065217391;6,559782609;5,451086957;6,630434783;4,065217391;2,048913043;4,157608696;36,0673913;1,445286512;1,886559026;20;2;2;242;217;146;71;25
